#separator:tab
#html:true
"Конечно!</br>
</hr>
"	"물론이에요
[anki:tts lang=ko_KR speed=0.8]물론이에요[/anki:tts]
"
"계란
[anki:tts lang=ko_KR speed=0.6]계란[/anki:tts]

"	Куриное яйцо <br>(китайское слово)
"Куриное яйцо <br>(китайское слово)</br>
</hr>
"	"계란
[anki:tts lang=ko_KR speed=0.8]계란[/anki:tts]
"
"예쁘다
[anki:tts lang=ko_KR speed=0.6]예쁘다[/anki:tts]

"	красивый, приятный на вид, милый
"красивый, приятный на вид, милый</br>
</hr>
"	"예쁘다
[anki:tts lang=ko_KR speed=0.8]예쁘다[/anki:tts]
"
"더럽다
[anki:tts lang=ko_KR speed=0.6]더럽다[/anki:tts]

"	грязный;неопрятный
"грязный;неопрятный</br>
</hr>
"	"더럽다
[anki:tts lang=ko_KR speed=0.8]더럽다[/anki:tts]
"
"바쁘다
[anki:tts lang=ko_KR speed=0.6]바쁘다[/anki:tts]

"	занятой
"занятой</br>
</hr>
"	"바쁘다
[anki:tts lang=ko_KR speed=0.8]바쁘다[/anki:tts]
"
"아프다
[anki:tts lang=ko_KR speed=0.6]아프다[/anki:tts]

"	болеть (быть нездоровым); <br>болеть (испытывать боль)
"болеть (быть нездоровым); <br>болеть (испытывать боль)</br>
</hr>
"	"아프다
[anki:tts lang=ko_KR speed=0.8]아프다[/anki:tts]
"
"용감하다
[anki:tts lang=ko_KR speed=0.6]용감하다[/anki:tts]

"	отважный; мужественный
"отважный; мужественный</br>
</hr>
"	"용감하다
[anki:tts lang=ko_KR speed=0.8]용감하다[/anki:tts]
"
"날씬하다
[anki:tts lang=ko_KR speed=0.6]날씬하다[/anki:tts]

"	тонкий; стройный
"тонкий; стройный</br>
</hr>
"	"날씬하다
[anki:tts lang=ko_KR speed=0.8]날씬하다[/anki:tts]
"
"키가 작다
[anki:tts lang=ko_KR speed=0.6]키가 작다[/anki:tts]

"	невысокий, низкий<br>(букв. <i>рост маленький</i>)
"невысокий, низкий<br>(букв. <i>рост маленький</i>)</br>
</hr>
"	"키가 작다
[anki:tts lang=ko_KR speed=0.8]키가 작다[/anki:tts]
"
"키가 크다
[anki:tts lang=ko_KR speed=0.6]키가 크다[/anki:tts]

"	высокий<br>(букв. <i>рост большой</i>)
"высокий<br>(букв. <i>рост большой</i>)</br>
</hr>
"	"키가 크다
[anki:tts lang=ko_KR speed=0.8]키가 크다[/anki:tts]
"
"뚱뚱하다
[anki:tts lang=ko_KR speed=0.6]뚱뚱하다[/anki:tts]

"	толстый, полный, пухлый
"толстый, полный, пухлый</br>
</hr>
"	"뚱뚱하다
[anki:tts lang=ko_KR speed=0.8]뚱뚱하다[/anki:tts]
"
"뚱뚱하지 않습니다
[anki:tts lang=ko_KR speed=0.6]뚱뚱하지 않습니다[/anki:tts]

"	<i>я</i>&nbsp;не толстый
"<i>я</i>&nbsp;не толстый</br>
</hr>
"	"뚱뚱하지 않습니다
[anki:tts lang=ko_KR speed=0.8]뚱뚱하지 않습니다[/anki:tts]
"
"키
[anki:tts lang=ko_KR speed=0.6]키[/anki:tts]

"	рост
"рост</br>
</hr>
"	"키
[anki:tts lang=ko_KR speed=0.8]키[/anki:tts]
"
"음료수
[anki:tts lang=ko_KR speed=0.6]음료수[/anki:tts]

"	напиток
"напиток</br>
</hr>
"	"음료수
[anki:tts lang=ko_KR speed=0.8]음료수[/anki:tts]
"
"주스는 음료수입니다
[anki:tts lang=ko_KR speed=0.6]주스는 음료수입니다[/anki:tts]

"	сок&nbsp;<i>есть</i>&nbsp;напиток
"сок&nbsp;<i>есть</i>&nbsp;напиток</br>
</hr>
"	"주스는 음료수입니다
[anki:tts lang=ko_KR speed=0.8]주스는 음료수입니다[/anki:tts]
"
"게으르다
[anki:tts lang=ko_KR speed=0.6]게으르다[/anki:tts]

"	Ленивый, нерадивый
"Ленивый, нерадивый</br>
</hr>
"	"게으르다
[anki:tts lang=ko_KR speed=0.8]게으르다[/anki:tts]
"
"똑똑하다
[anki:tts lang=ko_KR speed=0.6]똑똑하다[/anki:tts]

"	Отчётливый; умный
"Отчётливый; умный</br>
</hr>
"	"똑똑하다
[anki:tts lang=ko_KR speed=0.8]똑똑하다[/anki:tts]
"
"착하다
[anki:tts lang=ko_KR speed=0.6]착하다[/anki:tts]

"	Добрый, добродушный, добросердечный
"Добрый, добродушный, добросердечный</br>
</hr>
"	"착하다
[anki:tts lang=ko_KR speed=0.8]착하다[/anki:tts]
"
"깨끗하다
[anki:tts lang=ko_KR speed=0.6]깨끗하다[/anki:tts]

"	чистый, опрятный
"чистый, опрятный</br>
</hr>
"	"깨끗하다
[anki:tts lang=ko_KR speed=0.8]깨끗하다[/anki:tts]
"
"출구
[anki:tts lang=ko_KR speed=0.6]출구[/anki:tts]

"	Выход
"Выход</br>
</hr>
"	"출구
[anki:tts lang=ko_KR speed=0.8]출구[/anki:tts]
"
"튼튼하다
[anki:tts lang=ko_KR speed=0.6]튼튼하다[/anki:tts]

"	Здоровый<br>Крепкий
"Здоровый<br>Крепкий</br>
</hr>
"	"튼튼하다
[anki:tts lang=ko_KR speed=0.8]튼튼하다[/anki:tts]
"
"편지
[anki:tts lang=ko_KR speed=0.6]편지[/anki:tts]

"	Письмо<br>(почта)
"Письмо<br>(почта)</br>
</hr>
"	"편지
[anki:tts lang=ko_KR speed=0.8]편지[/anki:tts]
"
"쓰다
[anki:tts lang=ko_KR speed=0.6]쓰다[/anki:tts]

"	Писать
"Писать</br>
</hr>
"	"쓰다
[anki:tts lang=ko_KR speed=0.8]쓰다[/anki:tts]
"
"읽다
[anki:tts lang=ko_KR speed=0.6]읽다[/anki:tts]

"	Читать
"Читать</br>
</hr>
"	"읽다
[anki:tts lang=ko_KR speed=0.8]읽다[/anki:tts]
"
"서점
[anki:tts lang=ko_KR speed=0.6]서점[/anki:tts]

"	Книжный магазин
"Книжный магазин</br>
</hr>
"	"서점
[anki:tts lang=ko_KR speed=0.8]서점[/anki:tts]
"
"기사
[anki:tts lang=ko_KR speed=0.6]기사[/anki:tts]

"	Статья, заметка
"Статья, заметка</br>
</hr>
"	"기사
[anki:tts lang=ko_KR speed=0.8]기사[/anki:tts]
"
"수영장
[anki:tts lang=ko_KR speed=0.6]수영장[/anki:tts]

"	Бассейн
"Бассейн</br>
</hr>
"	"수영장
[anki:tts lang=ko_KR speed=0.8]수영장[/anki:tts]
"
"수영하다
[anki:tts lang=ko_KR speed=0.6]수영하다[/anki:tts]

"	Плавать
"Плавать</br>
</hr>
"	"수영하다
[anki:tts lang=ko_KR speed=0.8]수영하다[/anki:tts]
"
"학원
[anki:tts lang=ko_KR speed=0.6]학원[/anki:tts]

"	Академия
"Академия</br>
</hr>
"	"학원
[anki:tts lang=ko_KR speed=0.8]학원[/anki:tts]
"
"독서실
[anki:tts lang=ko_KR speed=0.6]독서실[/anki:tts]

"	Читальный зал, читальня
"Читальный зал, читальня</br>
</hr>
"	"독서실
[anki:tts lang=ko_KR speed=0.8]독서실[/anki:tts]
"
"기숙사
[anki:tts lang=ko_KR speed=0.6]기숙사[/anki:tts]

"	Общежитие, пансионат
"Общежитие, пансионат</br>
</hr>
"	"기숙사
[anki:tts lang=ko_KR speed=0.8]기숙사[/anki:tts]
"
"기다리다
[anki:tts lang=ko_KR speed=0.6]기다리다[/anki:tts]

"	ждать, ожидать, подождать
"ждать, ожидать, подождать</br>
</hr>
"	"기다리다
[anki:tts lang=ko_KR speed=0.8]기다리다[/anki:tts]
"
"저희
[anki:tts lang=ko_KR speed=0.6]저희[/anki:tts]

"	Мы<br>(формально-вежливо)
"Мы<br>(формально-вежливо)</br>
</hr>
"	"저희
[anki:tts lang=ko_KR speed=0.8]저희[/anki:tts]
"
"부르다
[anki:tts lang=ko_KR speed=0.6]부르다[/anki:tts]

"	Петь<br>Звать
"Петь<br>Звать</br>
</hr>
"	"부르다
[anki:tts lang=ko_KR speed=0.8]부르다[/anki:tts]
"
"로비
[anki:tts lang=ko_KR speed=0.6]로비[/anki:tts]

"	Лобби
"Лобби</br>
</hr>
"	"로비
[anki:tts lang=ko_KR speed=0.8]로비[/anki:tts]
"
"순서
[anki:tts lang=ko_KR speed=0.6]순서[/anki:tts]

"	Очередность
"Очередность</br>
</hr>
"	"순서
[anki:tts lang=ko_KR speed=0.8]순서[/anki:tts]
"
"저는 제 순서를 기다립니다.
[anki:tts lang=ko_KR speed=0.6]저는 제 순서를 기다립니다.[/anki:tts]

"	Я жду свою очередь
"Я жду свою очередь</br>
</hr>
"	"저는 제 순서를 기다립니다.
[anki:tts lang=ko_KR speed=0.8]저는 제 순서를 기다립니다.[/anki:tts]
"
"수영
[anki:tts lang=ko_KR speed=0.6]수영[/anki:tts]

"	Плавание
"Плавание</br>
</hr>
"	"수영
[anki:tts lang=ko_KR speed=0.8]수영[/anki:tts]
"
"별
[anki:tts lang=ko_KR speed=0.6]별[/anki:tts]

"	Звезда
"Звезда</br>
</hr>
"	"별
[anki:tts lang=ko_KR speed=0.8]별[/anki:tts]
"
"장바구니
[anki:tts lang=ko_KR speed=0.6]장바구니[/anki:tts]

"	Корзина для покупок в магазине
"Корзина для покупок в магазине</br>
</hr>
"	"장바구니
[anki:tts lang=ko_KR speed=0.8]장바구니[/anki:tts]
"
"바구니
[anki:tts lang=ko_KR speed=0.6]바구니[/anki:tts]

"	Корзина
"Корзина</br>
</hr>
"	"바구니
[anki:tts lang=ko_KR speed=0.8]바구니[/anki:tts]
"
"담다
[anki:tts lang=ko_KR speed=0.6]담다[/anki:tts]

"	Класть во что-либо
"Класть во что-либо</br>
</hr>
"	"담다
[anki:tts lang=ko_KR speed=0.8]담다[/anki:tts]
"
"장바구니 담기
[anki:tts lang=ko_KR speed=0.6]장바구니 담기[/anki:tts]

"	Положить в корзину<br>(купанг)<br>(букв: укладка в корзину покупок)<br>(отглагольное существительное)
"Положить в корзину<br>(купанг)<br>(букв: укладка в корзину покупок)<br>(отглагольное существительное)</br>
</hr>
"	"장바구니 담기
[anki:tts lang=ko_KR speed=0.8]장바구니 담기[/anki:tts]
"
"구매
[anki:tts lang=ko_KR speed=0.6]구매[/anki:tts]

"	Покупка (процесс приобретения)<br>Закупка
"Покупка (процесс приобретения)<br>Закупка</br>
</hr>
"	"구매
[anki:tts lang=ko_KR speed=0.8]구매[/anki:tts]
"
"바로구매
[anki:tts lang=ko_KR speed=0.6]바로구매[/anki:tts]

"	Купить немедленно<br>(купанг)<br>(букв: немедленная покупка)
"Купить немедленно<br>(купанг)<br>(букв: немедленная покупка)</br>
</hr>
"	"바로구매
[anki:tts lang=ko_KR speed=0.8]바로구매[/anki:tts]
"
"무료
[anki:tts lang=ko_KR speed=0.6]무료[/anki:tts]

"	Бесплатный
"Бесплатный</br>
</hr>
"	"무료
[anki:tts lang=ko_KR speed=0.8]무료[/anki:tts]
"
"무료배송
[anki:tts lang=ko_KR speed=0.6]무료배송[/anki:tts]

"	Бесплатная доставка 
"Бесплатная доставка </br>
</hr>
"	"무료배송
[anki:tts lang=ko_KR speed=0.8]무료배송[/anki:tts]
"
"상품
[anki:tts lang=ko_KR speed=0.6]상품[/anki:tts]

"	Продукт, товары
"Продукт, товары</br>
</hr>
"	"상품
[anki:tts lang=ko_KR speed=0.8]상품[/anki:tts]
"
"2개 상품 구매하기
[anki:tts lang=ko_KR speed=0.6]2개 상품 구매하기[/anki:tts]

"	Покупка двух товаров
"Покупка двух товаров</br>
</hr>
"	"2개 상품 구매하기
[anki:tts lang=ko_KR speed=0.8]2개 상품 구매하기[/anki:tts]
"
"배송
[anki:tts lang=ko_KR speed=0.6]배송[/anki:tts]

"	Доставка
"Доставка</br>
</hr>
"	"배송
[anki:tts lang=ko_KR speed=0.8]배송[/anki:tts]
"
"결제
[anki:tts lang=ko_KR speed=0.6]결제[/anki:tts]

"	Оплата
"Оплата</br>
</hr>
"	"결제
[anki:tts lang=ko_KR speed=0.8]결제[/anki:tts]
"
"수단
[anki:tts lang=ko_KR speed=0.6]수단[/anki:tts]

"	Способ, средство
"Способ, средство</br>
</hr>
"	"수단
[anki:tts lang=ko_KR speed=0.8]수단[/anki:tts]
"
"결제수단
[anki:tts lang=ko_KR speed=0.6]결제수단[/anki:tts]

"	Способ оплаты
"Способ оплаты</br>
</hr>
"	"결제수단
[anki:tts lang=ko_KR speed=0.8]결제수단[/anki:tts]
"
"받다
[anki:tts lang=ko_KR speed=0.6]받다[/anki:tts]

"	Брать, получать
"Брать, получать</br>
</hr>
"	"받다
[anki:tts lang=ko_KR speed=0.8]받다[/anki:tts]
"
"결제하기
[anki:tts lang=ko_KR speed=0.6]결제하기[/anki:tts]

"	Оплата <br>(кнопка в купанге)
"Оплата <br>(кнопка в купанге)</br>
</hr>
"	"결제하기
[anki:tts lang=ko_KR speed=0.8]결제하기[/anki:tts]
"
"조심
[anki:tts lang=ko_KR speed=0.6]조심[/anki:tts]

"	Осторожно!<br>(букв: осторожность)
"Осторожно!<br>(букв: осторожность)</br>
</hr>
"	"조심
[anki:tts lang=ko_KR speed=0.8]조심[/anki:tts]
"
"뱀
[anki:tts lang=ko_KR speed=0.6]뱀[/anki:tts]

"	Змея
"Змея</br>
</hr>
"	"뱀
[anki:tts lang=ko_KR speed=0.8]뱀[/anki:tts]
"
"가볍다
[anki:tts lang=ko_KR speed=0.6]가볍다[/anki:tts]

"	Легкий - не тяжёлый <br>Лёгкий - простой, несложный
"Легкий - не тяжёлый <br>Лёгкий - простой, несложный</br>
</hr>
"	"가볍다
[anki:tts lang=ko_KR speed=0.8]가볍다[/anki:tts]
"
"이 책은 가볍지 않습니다
[anki:tts lang=ko_KR speed=0.6]이 책은 가볍지 않습니다[/anki:tts]

"	Эта книга тяжёлая <br>(<i>Эта книга не-лёгкая</i>)
"Эта книга тяжёлая <br>(<i>Эта книга не-лёгкая</i>)</br>
</hr>
"	"이 책은 가볍지 않습니다
[anki:tts lang=ko_KR speed=0.8]이 책은 가볍지 않습니다[/anki:tts]
"
"무겁다 
[anki:tts lang=ko_KR speed=0.6]무겁다 [/anki:tts]

"	тяжёлый; весомый; важный
"тяжёлый; весомый; важный</br>
</hr>
"	"무겁다 
[anki:tts lang=ko_KR speed=0.8]무겁다 [/anki:tts]
"
"그 책은 무겁습니다
[anki:tts lang=ko_KR speed=0.6]그 책은 무겁습니다[/anki:tts]

"	Та книга тяжёлая
"Та книга тяжёлая</br>
</hr>
"	"그 책은 무겁습니다
[anki:tts lang=ko_KR speed=0.8]그 책은 무겁습니다[/anki:tts]
"
"물건
[anki:tts lang=ko_KR speed=0.6]물건[/anki:tts]

"	вещь; предмет
"вещь; предмет</br>
</hr>
"	"물건
[anki:tts lang=ko_KR speed=0.8]물건[/anki:tts]
"
"저 물건은 제 것입니다
[anki:tts lang=ko_KR speed=0.6]저 물건은 제 것입니다[/anki:tts]

"	Вон та вещь моя.
"Вон та вещь моя.</br>
</hr>
"	"저 물건은 제 것입니다
[anki:tts lang=ko_KR speed=0.8]저 물건은 제 것입니다[/anki:tts]
"
"저 집도 우리의 것입니다
[anki:tts lang=ko_KR speed=0.6]저 집도 우리의 것입니다[/anki:tts]

"	Тот дом тоже принадлежит нам.
"Тот дом тоже принадлежит нам.</br>
</hr>
"	"저 집도 우리의 것입니다
[anki:tts lang=ko_KR speed=0.8]저 집도 우리의 것입니다[/anki:tts]
"
"많다
[anki:tts lang=ko_KR speed=0.6]많다[/anki:tts]

"	 многочисленный; много
" многочисленный; много</br>
</hr>
"	"많다
[anki:tts lang=ko_KR speed=0.8]많다[/anki:tts]
"
"집에 과일이 많습니까?
[anki:tts lang=ko_KR speed=0.6]집에 과일이 많습니까?[/anki:tts]

"	Дома много фруктов?
"Дома много фруктов?</br>
</hr>
"	"집에 과일이 많습니까?
[anki:tts lang=ko_KR speed=0.8]집에 과일이 많습니까?[/anki:tts]
"
"오늘은 여기까지.
[anki:tts lang=ko_KR speed=0.6]오늘은 여기까지.[/anki:tts]

"	На сегодня всё.<br>
"На сегодня всё.<br></br>
</hr>
"	"오늘은 여기까지.
[anki:tts lang=ko_KR speed=0.8]오늘은 여기까지.[/anki:tts]
"
"저기엔 어떻게 갑니까?
[anki:tts lang=ko_KR speed=0.6]저기엔 어떻게 갑니까?[/anki:tts]

"	Как туда добраться?
"Как туда добраться?</br>
</hr>
"	"저기엔 어떻게 갑니까?
[anki:tts lang=ko_KR speed=0.8]저기엔 어떻게 갑니까?[/anki:tts]
"
"저기는 춥습니까?
[anki:tts lang=ko_KR speed=0.6]저기는 춥습니까?[/anki:tts]

"	Там холодно?<br>(букв. То-место (сущ.) холодное?)<br>
"Там холодно?<br>(букв. То-место (сущ.) холодное?)<br></br>
</hr>
"	"저기는 춥습니까?
[anki:tts lang=ko_KR speed=0.8]저기는 춥습니까?[/anki:tts]
"
"여기, 거기, 저기
[anki:tts lang=ko_KR speed=0.6]여기, 거기, 저기[/anki:tts]

"	Здесь, там, во-о-он там
"Здесь, там, во-о-он там</br>
</hr>
"	"여기, 거기, 저기
[anki:tts lang=ko_KR speed=0.8]여기, 거기, 저기[/anki:tts]
"
"춥다
[anki:tts lang=ko_KR speed=0.6]춥다[/anki:tts]

"	Холодный 
"Холодный </br>
</hr>
"	"춥다
[anki:tts lang=ko_KR speed=0.8]춥다[/anki:tts]
"
"덥다
[anki:tts lang=ko_KR speed=0.6]덥다[/anki:tts]

"	Жаркий
"Жаркий</br>
</hr>
"	"덥다
[anki:tts lang=ko_KR speed=0.8]덥다[/anki:tts]
"
"집은 덥습니다
[anki:tts lang=ko_KR speed=0.6]집은 덥습니다[/anki:tts]

"	Дома жарко<br>(букв. Дом горячий)<br>
"Дома жарко<br>(букв. Дом горячий)<br></br>
</hr>
"	"집은 덥습니다
[anki:tts lang=ko_KR speed=0.8]집은 덥습니다[/anki:tts]
"
"방은 춥지 않습니다
[anki:tts lang=ko_KR speed=0.6]방은 춥지 않습니다[/anki:tts]

"	В комнате не холодно<br>(букв. Комната не холодная)<br>
"В комнате не холодно<br>(букв. Комната не холодная)<br></br>
</hr>
"	"방은 춥지 않습니다
[anki:tts lang=ko_KR speed=0.8]방은 춥지 않습니다[/anki:tts]
"
"건물
[anki:tts lang=ko_KR speed=0.6]건물[/anki:tts]

"	Здание
"Здание</br>
</hr>
"	"건물
[anki:tts lang=ko_KR speed=0.8]건물[/anki:tts]
"
"사무실
[anki:tts lang=ko_KR speed=0.6]사무실[/anki:tts]

"	офис
"офис</br>
</hr>
"	"사무실
[anki:tts lang=ko_KR speed=0.8]사무실[/anki:tts]
"
"마트
[anki:tts lang=ko_KR speed=0.6]마트[/anki:tts]

"	супермаркет
"супермаркет</br>
</hr>
"	"마트
[anki:tts lang=ko_KR speed=0.8]마트[/anki:tts]
"
"극장
[anki:tts lang=ko_KR speed=0.6]극장[/anki:tts]

"	театр<br>кинотеатр
"театр<br>кинотеатр</br>
</hr>
"	"극장
[anki:tts lang=ko_KR speed=0.8]극장[/anki:tts]
"
"시내
[anki:tts lang=ko_KR speed=0.6]시내[/anki:tts]

"	центр города<br>downtown
"центр города<br>downtown</br>
</hr>
"	"시내
[anki:tts lang=ko_KR speed=0.8]시내[/anki:tts]
"
"헬스
[anki:tts lang=ko_KR speed=0.6]헬스[/anki:tts]

"	спортивный зал<br>(коротко)
"спортивный зал<br>(коротко)</br>
</hr>
"	"헬스
[anki:tts lang=ko_KR speed=0.8]헬스[/anki:tts]
"
"헬스클럽
[anki:tts lang=ko_KR speed=0.6]헬스클럽[/anki:tts]

"	спортивный клуб, фитнес клуб
"спортивный клуб, фитнес клуб</br>
</hr>
"	"헬스클럽
[anki:tts lang=ko_KR speed=0.8]헬스클럽[/anki:tts]
"
"헬스 센터
[anki:tts lang=ko_KR speed=0.6]헬스 센터[/anki:tts]

"	спортивный центр
"спортивный центр</br>
</hr>
"	"헬스 센터
[anki:tts lang=ko_KR speed=0.8]헬스 센터[/anki:tts]
"
"은행
[anki:tts lang=ko_KR speed=0.6]은행[/anki:tts]

"	банк
"банк</br>
</hr>
"	"은행
[anki:tts lang=ko_KR speed=0.8]은행[/anki:tts]
"
"약국
[anki:tts lang=ko_KR speed=0.6]약국[/anki:tts]

"	аптека
"аптека</br>
</hr>
"	"약국
[anki:tts lang=ko_KR speed=0.8]약국[/anki:tts]
"
"약
[anki:tts lang=ko_KR speed=0.6]약[/anki:tts]

"	лекарство
"лекарство</br>
</hr>
"	"약
[anki:tts lang=ko_KR speed=0.8]약[/anki:tts]
"
"강아지
[anki:tts lang=ko_KR speed=0.6]강아지[/anki:tts]

"	Собака (домашняя)<br>Щенок<br>
"Собака (домашняя)<br>Щенок<br></br>
</hr>
"	"강아지
[anki:tts lang=ko_KR speed=0.8]강아지[/anki:tts]
"
"새
[anki:tts lang=ko_KR speed=0.6]새[/anki:tts]

"	птица
"птица</br>
</hr>
"	"새
[anki:tts lang=ko_KR speed=0.8]새[/anki:tts]
"
"휴무
[anki:tts lang=ko_KR speed=0.6]휴무[/anki:tts]

"	Закрыто (временно не работает)
"Закрыто (временно не работает)</br>
</hr>
"	"휴무
[anki:tts lang=ko_KR speed=0.8]휴무[/anki:tts]
"
"독일
[anki:tts lang=ko_KR speed=0.6]독일[/anki:tts]

"	Германия
"Германия</br>
</hr>
"	"독일
[anki:tts lang=ko_KR speed=0.8]독일[/anki:tts]
"
"언어
[anki:tts lang=ko_KR speed=0.6]언어[/anki:tts]

"	Язык
"Язык</br>
</hr>
"	"언어
[anki:tts lang=ko_KR speed=0.8]언어[/anki:tts]
"
"ㅂ시다
[anki:tts lang=ko_KR speed=0.6]ㅂ시다[/anki:tts]

"	Аффикс: давайте сделаем
"Аффикс: давайте сделаем</br>
</hr>
"	"ㅂ시다
[anki:tts lang=ko_KR speed=0.8]ㅂ시다[/anki:tts]
"
"한국어를 배웁시다
[anki:tts lang=ko_KR speed=0.6]한국어를 배웁시다[/anki:tts]

"	Давайте учить корейский
"Давайте учить корейский</br>
</hr>
"	"한국어를 배웁시다
[anki:tts lang=ko_KR speed=0.8]한국어를 배웁시다[/anki:tts]
"
"A-로
[anki:tts lang=ko_KR speed=0.6]A-로[/anki:tts]

"	Посредством А, при помощи, с использованием 
"Посредством А, при помощи, с использованием </br>
</hr>
"	"A-로
[anki:tts lang=ko_KR speed=0.8]A-로[/anki:tts]
"
"남자들이 한국어로 이야기합니다
[anki:tts lang=ko_KR speed=0.6]남자들이 한국어로 이야기합니다[/anki:tts]

"	Мужчины говорят по-корейски <br>(букв: общаются посредством корейского)
"Мужчины говорят по-корейски <br>(букв: общаются посредством корейского)</br>
</hr>
"	"남자들이 한국어로 이야기합니다
[anki:tts lang=ko_KR speed=0.8]남자들이 한국어로 이야기합니다[/anki:tts]
"
"베트남
[anki:tts lang=ko_KR speed=0.6]베트남[/anki:tts]

"	Вьетнам
"Вьетнам</br>
</hr>
"	"베트남
[anki:tts lang=ko_KR speed=0.8]베트남[/anki:tts]
"
"생각
[anki:tts lang=ko_KR speed=0.6]생각[/anki:tts]

"	Мысль<br>Воспоминание 
"Мысль<br>Воспоминание </br>
</hr>
"	"생각
[anki:tts lang=ko_KR speed=0.8]생각[/anki:tts]
"
"생각하다
[anki:tts lang=ko_KR speed=0.6]생각하다[/anki:tts]

"	Думать<br>Вспоминать
"Думать<br>Вспоминать</br>
</hr>
"	"생각하다
[anki:tts lang=ko_KR speed=0.8]생각하다[/anki:tts]
"
"한국어로 생각합시다
[anki:tts lang=ko_KR speed=0.6]한국어로 생각합시다[/anki:tts]

"	Давайте думать на корейском
"Давайте думать на корейском</br>
</hr>
"	"한국어로 생각합시다
[anki:tts lang=ko_KR speed=0.8]한국어로 생각합시다[/anki:tts]
"
"대화
[anki:tts lang=ko_KR speed=0.6]대화[/anki:tts]

"	Диалог<br>Беседа
"Диалог<br>Беседа</br>
</hr>
"	"대화
[anki:tts lang=ko_KR speed=0.8]대화[/anki:tts]
"
"대화하다
[anki:tts lang=ko_KR speed=0.6]대화하다[/anki:tts]

"	Вести диалог<br>Беседовать
"Вести диалог<br>Беседовать</br>
</hr>
"	"대화하다
[anki:tts lang=ko_KR speed=0.8]대화하다[/anki:tts]
"
"제 생각엔 ...
[anki:tts lang=ko_KR speed=0.6]제 생각엔 ...[/anki:tts]

"	По моему мнению, ...
"По моему мнению, ...</br>
</hr>
"	"제 생각엔 ...
[anki:tts lang=ko_KR speed=0.8]제 생각엔 ...[/anki:tts]
"
"적다
[anki:tts lang=ko_KR speed=0.6]적다[/anki:tts]

"	Записывать<br>Писать
"Записывать<br>Писать</br>
</hr>
"	"적다
[anki:tts lang=ko_KR speed=0.8]적다[/anki:tts]
"
"연필로 적습니다
[anki:tts lang=ko_KR speed=0.6]연필로 적습니다[/anki:tts]

"	<i>Я</i> пишу карандашом
"<i>Я</i> пишу карандашом</br>
</hr>
"	"연필로 적습니다
[anki:tts lang=ko_KR speed=0.8]연필로 적습니다[/anki:tts]
"
"단어
[anki:tts lang=ko_KR speed=0.6]단어[/anki:tts]

"	Слово
"Слово</br>
</hr>
"	"단어
[anki:tts lang=ko_KR speed=0.8]단어[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">영</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">영</span>[/anki:tts]

"	0<br>(кит.)
"0<br>(кит.)</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">영</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">영</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">일 (число)</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">일 (число)</span>[/anki:tts]

"	1<br>(кит.)
"1<br>(кит.)</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">일 (число)</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">일 (число)</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">이</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">이</span>[/anki:tts]

"	2<br>(кит.)
"2<br>(кит.)</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">이</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">이</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">삼</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">삼</span>[/anki:tts]

"	3<br>(кит.)
"3<br>(кит.)</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">삼</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">삼</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">사</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">사</span>[/anki:tts]

"	4
"4</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">사</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">사</span>[/anki:tts]
"
